student_id,gender,age,attendance_rate,study_hours_per_day,past_failures,tuition_fee_status,internet_access,course_stream,grade_avg,articleship_completed,audit_hours_logged,ipcc_group_cleared,dropout_status
STU_653501,Male,24,86.59780907289901,2,1,Paid,Yes,B.Com,36.5,Yes,497,Group 1,1
STU_461568,Male,18,74.73123052050202,9,1,Paid,Yes,B.Com,59.5,Yes,350,Both,0
STU_701723,Male,18,100.0,5,0,Paid,Yes,Finance,75.5,Yes,467,Both,0
STU_946258,Female,20,80.70709361441709,5,0,Scholarship,No,Finance,43.2,Yes,251,None,1
STU_942489,Female,23,63.666752906278106,1,0,Paid,Yes,Finance,50.9,Yes,123,Both,1
STU_665366,Female,20,59.195854572356254,8,0,Scholarship,Yes,CA,61.8,Yes,318,Group 1,1
STU_104124,Female,18,60.77272640589173,8,0,Unpaid,Yes,BBA,62.4,Yes,267,Group 1,0
STU_679647,Male,18,65.48227488077373,5,1,Unpaid,Yes,Finance,48.9,No,0,Group 1,0
STU_749083,Male,20,72.95172206059523,9,1,Paid,Yes,CA,81.0,No,0,None,0
STU_709292,Female,19,100.0,9,0,Paid,No,BBA,57.6,Yes,162,Both,0
STU_296507,Male,22,87.12712459445373,7,0,Unpaid,No,CA,60.5,No,0,Both,0
STU_327182,Female,22,46.885116831110196,4,1,Unpaid,Yes,Finance,57.8,Yes,294,None,1
STU_149577,Female,18,61.31228942958256,5,0,Paid,Yes,Finance,86.9,No,0,Both,1
STU_735274,Male,22,62.04247563249713,1,1,Scholarship,Yes,B.Com,80.8,Yes,362,Both,1
STU_322011,Male,19,91.39014213918298,4,1,Unpaid,Yes,CA,64.7,Yes,458,Both,0
STU_949957,Male,24,90.46040996864951,6,1,Scholarship,No,Finance,65.4,Yes,208,Both,0
STU_572782,Female,24,50.579340969215956,1,0,Unpaid,No,B.Com,81.6,Yes,205,None,1
STU_441155,Female,19,62.51146804304011,9,0,Unpaid,Yes,Finance,57.3,No,0,Group 1,1
STU_643300,Female,17,67.60519448117068,9,1,Paid,Yes,B.Com,78.1,No,0,Group 1,0
STU_826943,Male,24,98.09840287674818,2,0,Paid,Yes,B.Com,64.2,No,0,None,0
STU_819780,Female,20,63.99825623880133,4,2,Unpaid,Yes,B.Com,67.4,Yes,110,None,1
STU_609468,Female,22,44.99578366120811,5,0,Paid,Yes,B.Com,53.8,Yes,216,None,1
STU_558540,Female,20,66.98944402080737,8,0,Paid,Yes,CA,71.5,No,0,Both,0
STU_621445,Female,22,82.37391156143926,8,0,Scholarship,Yes,BBA,64.8,No,0,Both,0
STU_592335,Female,18,93.2871189533347,2,0,Scholarship,Yes,CA,55.2,Yes,310,Group 1,0
STU_349007,Male,22,85.77740620050156,8,0,Paid,No,Finance,35.9,Yes,413,Group 1,1
STU_402326,Female,23,48.984993852225564,5,0,Scholarship,Yes,CA,58.9,No,0,Group 1,1
STU_280506,Male,24,82.42041224362929,6,0,Unpaid,Yes,CA,48.9,No,0,None,0
STU_364021,Male,22,58.32712365543146,3,3,Paid,Yes,BBA,64.0,Yes,289,Both,1
STU_714675,Male,18,65.46065569845159,9,1,Unpaid,Yes,Finance,37.9,Yes,306,Group 1,1
STU_394492,Male,24,35.49882325866166,8,1,Paid,No,Finance,46.9,Yes,149,Both,1
STU_356260,Female,19,92.08716921545083,1,0,Paid,Yes,B.Com,61.5,No,0,None,0
STU_372698,Female,18,80.10548737045099,1,0,Paid,Yes,B.Com,67.9,No,0,None,0
STU_143810,Male,18,66.95182515761834,1,0,Paid,Yes,B.Com,58.7,No,0,Group 1,0
STU_257068,Female,18,86.77057347980573,2,0,Paid,Yes,CA,68.7,No,0,None,0
STU_534915,Male,23,95.68430129129815,7,0,Paid,Yes,BBA,48.6,No,0,Group 1,0
STU_942264,Female,22,76.8930676586193,7,0,Paid,Yes,BBA,50.1,Yes,396,None,0
STU_677343,Male,23,92.4734437915061,1,1,Paid,Yes,Finance,49.2,No,0,None,0
STU_434810,Male,24,65.92837617044121,6,0,Paid,Yes,BBA,42.5,Yes,275,Both,1
STU_489404,Female,19,90.18428327420973,8,1,Paid,Yes,BBA,61.0,No,0,Group 1,0
STU_494690,Female,19,65.8673548620782,2,0,Unpaid,Yes,B.Com,44.2,Yes,429,Both,0
STU_368911,Male,24,94.88551908418434,9,0,Scholarship,Yes,BBA,94.3,Yes,488,Group 1,0
STU_300588,Female,23,78.15995457438703,9,0,Scholarship,No,Finance,87.4,Yes,107,Group 1,0
STU_915745,Male,20,78.07530948576444,6,0,Paid,Yes,B.Com,67.7,Yes,278,Group 1,0
STU_395386,Male,18,74.34736973681036,9,0,Unpaid,Yes,CA,57.2,No,0,Both,0
STU_447209,Female,19,84.16341785160496,7,0,Unpaid,Yes,B.Com,52.9,No,0,None,0
STU_848618,Female,23,59.04214473579344,7,2,Paid,Yes,CA,58.3,Yes,195,Group 1,1
STU_792061,Female,22,97.23795863751366,1,0,Paid,Yes,B.Com,60.2,Yes,246,None,0
STU_116077,Male,17,72.06726549402153,4,0,Scholarship,Yes,BBA,64.9,Yes,185,Group 1,0
STU_284565,Male,19,76.30193735887696,4,0,Paid,Yes,B.Com,65.7,No,0,Both,0
STU_544755,Female,22,77.3351032793637,6,1,Paid,Yes,Finance,77.0,No,0,None,0
STU_950395,Male,23,58.48802943048882,9,1,Paid,Yes,Finance,65.1,Yes,125,Both,1
STU_316580,Female,23,85.78468084190577,6,0,Unpaid,Yes,CA,64.1,No,0,None,0
STU_612278,Male,19,50.48215360437919,1,0,Unpaid,Yes,B.Com,44.8,Yes,312,None,1
STU_217913,Female,22,70.20003399467662,3,0,Unpaid,Yes,Finance,76.6,No,0,None,0
STU_953401,Male,18,66.31250772789875,3,0,Paid,No,Finance,52.1,Yes,482,None,0
STU_323449,Female,18,78.92777983864924,2,0,Paid,Yes,Finance,66.7,No,0,None,0
STU_578792,Male,22,45.81469408810743,5,2,Unpaid,Yes,B.Com,82.4,Yes,123,None,1
STU_939072,Female,18,81.25838539232227,2,0,Unpaid,Yes,BBA,42.9,Yes,278,None,0
STU_192220,Female,18,85.33223536009815,7,0,Paid,Yes,CA,85.1,Yes,181,Group 1,0
STU_825474,Female,21,55.00985465258945,2,0,Paid,Yes,Finance,58.8,No,0,None,0
STU_456399,Female,24,66.35629171144225,9,0,Paid,Yes,BBA,60.0,No,0,Both,0
STU_105274,Female,24,94.30926000337337,6,0,Paid,Yes,B.Com,43.2,Yes,414,Group 1,1
STU_555619,Male,23,84.85673376684935,3,0,Unpaid,No,CA,84.2,Yes,163,Group 1,0
STU_847347,Female,19,93.2355373238198,5,0,Paid,Yes,CA,72.9,No,0,None,0
STU_540106,Female,17,62.647325905111494,5,0,Paid,Yes,Finance,65.4,No,0,Group 1,1
STU_752081,Female,22,68.07669297145799,1,0,Paid,Yes,B.Com,51.2,No,0,Both,0
STU_273192,Female,22,92.39693478949484,3,2,Unpaid,Yes,CA,69.3,Yes,301,Both,0
STU_341358,Male,22,50.761521510154765,8,0,Paid,Yes,BBA,75.5,No,0,Group 1,1
STU_205281,Male,22,66.20188004340822,1,0,Unpaid,Yes,B.Com,63.4,No,0,Group 1,0
STU_107698,Female,17,50.973648812796476,4,0,Paid,No,B.Com,62.8,Yes,161,Group 1,1
STU_506372,Male,24,52.700067675953115,2,0,Paid,Yes,B.Com,59.6,No,0,Both,1
STU_143817,Female,19,70.5528878763114,7,0,Unpaid,Yes,BBA,62.5,Yes,122,None,0
STU_213238,Female,21,63.188477618889536,1,0,Unpaid,Yes,BBA,80.2,No,0,Group 1,1
STU_834688,Male,19,65.76058380175658,3,0,Unpaid,Yes,CA,74.0,No,0,Group 1,0
STU_112916,Male,24,73.07801798949694,4,0,Paid,No,BBA,62.2,Yes,352,Both,0
STU_189877,Female,21,67.4311098105403,5,0,Paid,Yes,Finance,56.8,Yes,481,None,0
STU_410971,Female,17,96.92904197516435,1,1,Paid,Yes,BBA,79.0,No,0,None,1
STU_969357,Male,22,71.87661788207369,5,0,Paid,Yes,B.Com,64.7,No,0,Group 1,0
STU_921229,Male,23,86.88344024799984,5,0,Paid,Yes,B.Com,69.2,No,0,Group 1,0
STU_901807,Male,24,60.55043751748493,5,0,Paid,Yes,B.Com,82.8,No,0,Both,1
STU_431363,Male,22,51.151910039915904,1,0,Paid,Yes,B.Com,58.5,Yes,426,None,1
STU_560988,Male,23,77.06693013812628,6,0,Paid,Yes,B.Com,77.3,No,0,Group 1,0
STU_541017,Female,24,88.69566260634366,5,0,Paid,Yes,B.Com,60.5,Yes,286,Group 1,0
STU_106746,Female,17,75.80365418920759,5,1,Unpaid,Yes,BBA,70.2,No,0,Group 1,0
STU_135829,Male,20,69.42937911253524,4,3,Unpaid,Yes,BBA,74.3,No,0,Group 1,0
STU_555446,Male,24,75.70011617387875,4,0,Unpaid,Yes,BBA,47.7,Yes,421,None,0
STU_791830,Female,22,97.54594027498118,1,0,Unpaid,Yes,BBA,63.7,No,0,Both,0
STU_818283,Male,20,86.28461193736318,1,1,Unpaid,Yes,Finance,69.7,No,0,None,0
STU_554840,Female,17,66.99848372493648,4,1,Paid,Yes,BBA,50.4,No,0,Both,0
STU_654574,Male,21,78.65044861063565,1,1,Paid,Yes,CA,68.4,No,0,Group 1,0
STU_757137,Female,22,55.38442544316736,7,0,Paid,Yes,CA,42.6,No,0,None,1
STU_333977,Female,17,86.10260838430358,2,0,Unpaid,Yes,BBA,56.5,Yes,193,Group 1,0
STU_643000,Female,17,66.22927639698013,8,0,Paid,Yes,B.Com,50.4,Yes,171,None,0
STU_592561,Male,17,92.36966668280668,3,0,Paid,Yes,Finance,61.2,Yes,143,Group 1,0
STU_821222,Female,18,77.87014739191765,8,0,Scholarship,Yes,B.Com,60.5,No,0,Both,0
STU_881252,Male,24,95.06354753307662,3,0,Paid,Yes,BBA,62.0,No,0,Both,0
STU_850591,Male,17,62.68908241281963,1,0,Paid,Yes,CA,77.9,No,0,Both,1
STU_291555,Female,17,80.46821998069919,8,1,Paid,No,B.Com,61.1,No,0,Group 1,0
STU_178225,Female,19,69.01948520864114,3,0,Paid,Yes,CA,66.2,Yes,382,None,0
STU_381158,Male,23,58.0862718429109,2,1,Unpaid,Yes,Finance,60.6,No,0,None,1
STU_824668,Male,17,85.09932153294612,3,0,Paid,No,BBA,89.6,Yes,321,Both,0
STU_706750,Female,19,60.81538075481054,8,1,Scholarship,Yes,CA,60.6,Yes,384,Group 1,1
STU_792714,Male,24,84.40871557931901,7,1,Unpaid,Yes,BBA,61.3,Yes,418,None,0
STU_824303,Female,22,67.59901289722177,1,1,Unpaid,Yes,CA,58.2,No,0,Both,0
STU_386492,Female,18,54.128119485677466,9,0,Paid,Yes,Finance,62.2,No,0,Both,0
STU_276339,Male,18,74.85392202804086,4,0,Unpaid,Yes,Finance,62.2,No,0,Group 1,0
STU_757653,Female,23,73.18569398786475,7,2,Paid,No,CA,61.4,Yes,399,None,0
STU_304097,Male,19,71.56348312104942,9,0,Paid,Yes,Finance,71.0,No,0,Group 1,0
STU_223620,Female,20,84.75842961218018,1,1,Paid,No,CA,89.3,Yes,356,Group 1,0
STU_857262,Male,22,66.24743790561513,2,0,Unpaid,No,BBA,67.7,No,0,Both,0
STU_705479,Female,23,81.51849853512513,2,0,Paid,Yes,B.Com,54.6,No,0,None,0
STU_512076,Female,21,75.80480977623843,1,1,Paid,Yes,Finance,54.6,No,0,Both,0
STU_480484,Male,19,79.26762659030794,6,0,Unpaid,Yes,Finance,70.2,No,0,Group 1,0
STU_141929,Male,21,48.77841938239503,1,0,Scholarship,Yes,B.Com,60.5,Yes,326,None,1
STU_579588,Male,17,98.8426748240861,7,1,Paid,Yes,Finance,51.2,Yes,318,Group 1,0
STU_445915,Male,17,95.7671354817333,2,1,Paid,No,BBA,69.1,No,0,None,0
STU_576021,Female,19,40.12691785667252,6,0,Paid,No,B.Com,58.4,Yes,317,Group 1,1
STU_744705,Male,22,71.92133768225821,6,0,Paid,Yes,CA,77.0,No,0,None,0
STU_143392,Female,17,100.0,6,0,Paid,Yes,CA,64.7,No,0,None,0
STU_120547,Female,22,54.9536150920742,9,0,Unpaid,No,Finance,96.7,Yes,342,Both,1
STU_592143,Female,24,60.014967402728075,5,2,Paid,Yes,B.Com,56.0,Yes,249,None,1
STU_772423,Male,24,66.96981869619235,1,0,Paid,Yes,B.Com,61.9,Yes,458,None,0
STU_235843,Male,21,78.92397642130256,3,0,Paid,Yes,CA,59.0,No,0,None,0
STU_244889,Male,17,60.49911738435404,9,0,Paid,Yes,B.Com,56.4,Yes,449,Both,0
STU_898165,Male,21,83.91087214162853,8,0,Paid,Yes,BBA,64.9,No,0,None,0
STU_579495,Female,17,93.99081868360905,6,0,Unpaid,Yes,Finance,57.1,Yes,311,None,0
STU_351051,Female,17,71.93405875372852,9,0,Paid,Yes,B.Com,78.1,Yes,459,Group 1,0
STU_222824,Female,17,90.71515066971853,6,1,Paid,Yes,BBA,63.9,Yes,496,None,0
STU_887010,Male,21,73.23277145925,9,0,Unpaid,Yes,B.Com,75.1,Yes,151,None,0
STU_255447,Female,20,81.6778885436493,9,0,Paid,Yes,CA,51.8,No,0,Group 1,0
STU_957031,Female,18,56.33260952321458,5,0,Paid,Yes,BBA,58.0,Yes,107,Both,1
STU_903685,Female,21,72.05462556955507,3,0,Unpaid,Yes,Finance,66.3,Yes,202,Group 1,0
STU_416998,Female,19,85.82781103858127,5,0,Unpaid,Yes,BBA,64.5,Yes,284,None,0
STU_497264,Female,19,93.81535977932063,6,0,Unpaid,No,B.Com,53.1,No,0,None,0
STU_203131,Male,22,68.46525962870454,1,0,Unpaid,Yes,BBA,56.9,No,0,Group 1,0
STU_801186,Male,20,52.90188242908198,1,0,Paid,Yes,CA,53.8,No,0,Group 1,0
STU_630540,Male,18,100.0,5,0,Paid,No,Finance,64.8,Yes,234,Both,0
STU_584033,Female,18,73.3320321154428,1,0,Paid,Yes,CA,55.1,Yes,154,Both,0
STU_246393,Male,18,75.09521684231451,7,0,Paid,Yes,CA,77.9,Yes,124,Both,0
STU_764515,Female,24,98.55164962928247,1,0,Unpaid,Yes,BBA,62.2,Yes,148,None,0
STU_425728,Female,19,82.24232895793432,7,1,Unpaid,Yes,Finance,71.9,No,0,None,0
STU_594359,Female,17,63.0580911589434,2,2,Scholarship,Yes,BBA,51.3,No,0,None,1
STU_695709,Male,23,76.97351318280046,4,0,Paid,Yes,B.Com,42.4,Yes,489,None,0
STU_739370,Male,17,54.401268046829266,6,2,Unpaid,Yes,B.Com,87.8,No,0,Group 1,1
STU_461859,Male,24,90.6549264975369,9,0,Paid,Yes,B.Com,73.6,No,0,Both,0
STU_161838,Male,17,54.46524596699129,4,0,Unpaid,Yes,BBA,44.1,Yes,429,None,1
STU_274476,Male,24,65.51404789241145,1,0,Paid,Yes,BBA,72.3,Yes,325,Group 1,0
STU_492427,Female,21,87.25793207366023,5,0,Paid,Yes,Finance,78.0,Yes,162,None,0
STU_653675,Female,18,100.0,2,1,Unpaid,Yes,B.Com,79.3,No,0,Group 1,0
STU_557670,Female,24,50.926977796248664,9,0,Scholarship,Yes,Finance,59.4,No,0,None,1
STU_286270,Male,19,81.85715185237352,5,0,Paid,Yes,CA,83.3,No,0,Group 1,0
STU_871746,Female,21,87.82831448934118,5,0,Unpaid,Yes,Finance,73.1,Yes,370,Both,0
STU_208521,Male,23,55.93080531966779,2,0,Unpaid,Yes,B.Com,77.6,Yes,363,Group 1,1
STU_672801,Male,24,78.68724342098491,7,0,Paid,Yes,Finance,71.0,Yes,134,Group 1,0
STU_672261,Male,19,68.89422744019342,1,2,Unpaid,No,Finance,62.7,Yes,181,Both,0
STU_770801,Male,23,89.90581710587026,7,0,Paid,Yes,B.Com,60.0,No,0,Group 1,0
STU_222554,Female,18,77.82410783099029,7,0,Paid,Yes,CA,66.2,Yes,336,None,0
STU_289939,Male,17,74.59331793907184,8,1,Paid,Yes,BBA,74.2,Yes,234,None,0
STU_970030,Male,21,44.855563612064174,7,0,Scholarship,Yes,BBA,43.2,No,0,Group 1,1
STU_981482,Male,21,79.31206769484143,7,1,Paid,Yes,BBA,75.3,No,0,None,0
STU_129513,Male,20,61.52703214368913,7,0,Paid,Yes,BBA,52.1,Yes,155,Both,0
STU_822893,Male,21,94.74153056469625,8,0,Paid,Yes,B.Com,72.1,No,0,Group 1,0
STU_155844,Female,24,75.3994605262402,3,0,Unpaid,Yes,BBA,55.6,Yes,136,Group 1,0
STU_346173,Male,18,80.34141128686228,6,0,Paid,Yes,BBA,75.5,Yes,349,Group 1,0
STU_883286,Male,22,88.49339417077196,4,0,Paid,Yes,Finance,63.7,No,0,Both,0
STU_842991,Male,20,77.95135414410097,8,0,Scholarship,Yes,BBA,75.4,Yes,383,Group 1,0
STU_607792,Female,21,54.20236148481875,4,0,Paid,Yes,CA,64.3,Yes,122,None,1
STU_414714,Male,24,69.37815426370646,4,0,Unpaid,Yes,BBA,64.5,No,0,Both,0
STU_131849,Male,24,99.16599439084659,8,0,Paid,Yes,Finance,80.0,Yes,244,Group 1,0
STU_855716,Female,20,100.0,2,0,Unpaid,Yes,Finance,58.9,Yes,346,Group 1,0
STU_917823,Female,18,43.85760166142925,2,2,Paid,Yes,BBA,58.5,No,0,Both,1
STU_816939,Male,20,49.212986720710745,2,0,Unpaid,Yes,CA,50.8,No,0,None,1
STU_901342,Female,20,78.4286099044555,9,0,Unpaid,Yes,B.Com,76.8,Yes,300,Group 1,0
STU_350933,Female,19,54.99819566889651,4,0,Unpaid,Yes,Finance,71.8,No,0,Group 1,1
STU_280715,Male,23,54.87615455320116,4,0,Paid,No,B.Com,71.9,No,0,Both,0
STU_716562,Female,22,75.14906089432255,7,0,Paid,Yes,CA,47.8,Yes,416,None,0
STU_311175,Male,23,82.63714086344156,9,2,Paid,Yes,B.Com,55.1,Yes,246,Both,0
STU_692377,Female,22,89.341304544667,7,3,Paid,Yes,Finance,72.9,Yes,159,Group 1,0
STU_288810,Female,20,90.55395303383416,9,0,Paid,Yes,CA,43.6,Yes,288,None,1
STU_370581,Female,22,100.0,3,0,Paid,Yes,BBA,59.0,Yes,169,Both,0
STU_259680,Female,21,69.19892658419823,1,0,Unpaid,Yes,CA,73.2,No,0,None,0
STU_970238,Male,21,85.31022633446283,4,2,Scholarship,Yes,BBA,95.1,No,0,Group 1,0
STU_160005,Male,23,62.456382645813655,4,1,Unpaid,Yes,CA,54.1,Yes,435,Group 1,1
STU_494740,Female,21,67.49058005035383,3,0,Scholarship,Yes,CA,43.1,Yes,194,Both,1
STU_758527,Female,18,79.26794980724749,3,0,Unpaid,Yes,BBA,95.4,No,0,Both,0
STU_702766,Female,19,61.76550029090819,8,0,Paid,Yes,BBA,54.6,No,0,Group 1,1
STU_150886,Female,18,78.58092894900626,8,0,Paid,Yes,CA,69.5,No,0,Both,0
STU_118241,Female,24,89.74002779081502,8,0,Scholarship,Yes,CA,65.3,No,0,None,0
STU_102292,Male,23,62.26263825303867,2,0,Paid,Yes,B.Com,55.7,No,0,Group 1,0
STU_915791,Female,23,85.0985050758656,8,1,Paid,Yes,BBA,79.2,No,0,Both,0
STU_319263,Male,21,69.60994846634767,2,0,Paid,Yes,BBA,51.9,No,0,None,0
STU_357060,Female,23,57.342188593264844,5,2,Unpaid,Yes,Finance,68.3,No,0,Both,1
STU_624223,Male,21,69.89878412314245,3,0,Paid,Yes,BBA,60.6,Yes,117,Group 1,0
STU_865423,Male,23,51.27199693483886,7,3,Paid,Yes,CA,47.5,Yes,285,Group 1,1
STU_213534,Male,20,62.16768970177438,5,2,Unpaid,Yes,CA,48.2,No,0,Both,1
STU_548610,Male,21,87.34269759847943,4,0,Unpaid,Yes,B.Com,52.0,No,0,None,0
STU_482584,Male,17,74.46025237710735,6,0,Paid,Yes,BBA,65.2,Yes,162,Both,0
STU_139715,Female,22,69.27881138418341,7,0,Paid,Yes,BBA,71.6,Yes,365,Group 1,0
STU_301187,Female,17,87.75018317258659,3,1,Paid,Yes,B.Com,50.2,Yes,155,None,0
STU_218148,Female,24,64.42413578944883,9,2,Unpaid,Yes,Finance,64.1,No,0,None,1
STU_547848,Male,20,69.43044078460706,1,0,Paid,Yes,BBA,68.1,No,0,Both,0
STU_314515,Female,17,86.05271808938883,2,0,Paid,Yes,CA,67.1,Yes,204,Group 1,0
STU_595246,Male,18,55.73762315200052,2,0,Unpaid,Yes,BBA,64.8,Yes,336,None,0
STU_724704,Female,17,80.61529978145514,5,0,Paid,Yes,Finance,65.9,Yes,185,Group 1,0
STU_801928,Female,23,65.17858348406361,6,0,Paid,Yes,BBA,59.1,No,0,Group 1,0
STU_648470,Female,17,78.27029891129945,7,0,Unpaid,No,CA,67.8,No,0,Group 1,0
STU_793563,Female,23,74.82803421695995,3,0,Paid,No,CA,53.7,No,0,Both,0
STU_653533,Female,24,80.44442949690072,8,0,Paid,Yes,CA,63.2,Yes,133,None,0
STU_649284,Male,22,72.6365800370288,1,3,Paid,Yes,Finance,64.6,Yes,464,None,0
STU_819300,Male,18,64.96206583444548,5,2,Paid,Yes,CA,61.9,Yes,177,None,1
STU_969109,Male,24,62.36204806673098,5,0,Unpaid,Yes,BBA,95.3,Yes,218,Both,1
STU_939451,Female,23,95.73592918312625,2,1,Scholarship,Yes,B.Com,70.2,Yes,453,None,0
STU_726720,Female,19,55.39003176365425,9,0,Paid,Yes,Finance,50.8,Yes,202,Both,0
STU_904458,Female,20,74.32925026487683,1,0,Unpaid,Yes,B.Com,52.0,Yes,344,None,0
STU_741478,Female,17,75.25816713821976,4,0,Paid,Yes,CA,71.5,Yes,391,Both,0
STU_860508,Female,23,83.82852328037461,4,0,Unpaid,Yes,BBA,68.4,No,0,None,0
STU_244384,Male,23,60.485266936041995,5,0,Paid,Yes,Finance,81.9,No,0,Group 1,1
STU_228355,Female,22,87.9035806533759,6,2,Scholarship,Yes,CA,46.2,No,0,Group 1,0
STU_132578,Male,22,85.85270134593047,9,0,Paid,Yes,BBA,66.4,No,0,Group 1,0
STU_143589,Male,17,76.5679261846199,5,0,Paid,Yes,B.Com,56.6,No,0,None,0
STU_347640,Male,24,63.01333962417917,6,0,Unpaid,No,Finance,62.0,No,0,None,1
STU_113403,Female,23,89.23851750608529,8,1,Unpaid,Yes,B.Com,72.7,No,0,Group 1,0
STU_976662,Male,23,71.37233530094245,5,0,Unpaid,Yes,CA,82.3,Yes,263,None,0
STU_881874,Female,19,87.83369466860078,3,0,Unpaid,Yes,CA,52.1,No,0,Both,0
STU_622687,Female,24,80.58737983788423,1,1,Paid,Yes,BBA,56.6,No,0,Group 1,0
STU_998575,Female,17,89.66162167107382,3,1,Paid,Yes,BBA,61.7,No,0,Group 1,0
STU_779896,Female,22,81.7033313335257,2,0,Paid,Yes,B.Com,68.1,Yes,290,Group 1,0
STU_603018,Female,24,92.75245438109354,1,1,Paid,Yes,B.Com,59.4,Yes,207,Group 1,0
STU_989594,Male,19,98.54036358340092,8,1,Unpaid,Yes,B.Com,58.0,Yes,168,Both,0
STU_255853,Male,21,88.25184578989635,1,0,Paid,No,BBA,67.8,Yes,355,None,0
STU_668063,Male,20,73.12002402444932,9,0,Paid,Yes,B.Com,55.1,Yes,215,Group 1,0
STU_178192,Male,18,53.95291650529325,5,0,Paid,Yes,CA,68.4,Yes,410,None,1
STU_851103,Male,17,72.54471393976898,1,1,Paid,Yes,BBA,68.1,No,0,Both,0
STU_532260,Female,21,58.30814499849274,4,0,Unpaid,Yes,CA,46.3,Yes,334,Group 1,1
STU_199257,Male,19,85.02338021535832,2,0,Scholarship,Yes,Finance,59.8,Yes,401,None,0
STU_414644,Male,19,53.6535440212608,4,0,Paid,Yes,Finance,67.6,No,0,Group 1,1
STU_504918,Male,23,87.69267656651178,9,0,Paid,Yes,Finance,71.9,Yes,367,Both,0
STU_698810,Female,18,58.68302893000204,2,1,Unpaid,Yes,Finance,67.1,Yes,179,Both,1
STU_254360,Female,20,86.31720132626916,8,0,Paid,Yes,BBA,58.1,No,0,Both,0
STU_884847,Female,21,63.06682270950504,5,0,Unpaid,Yes,CA,57.0,Yes,296,Both,1
STU_234414,Female,23,85.34441102146846,2,0,Paid,Yes,B.Com,57.8,No,0,None,0
STU_733870,Female,24,82.07850605273406,4,2,Scholarship,Yes,CA,59.5,Yes,115,None,0
STU_236444,Female,24,80.60165795166769,3,0,Paid,Yes,Finance,51.5,No,0,Both,0
STU_648188,Male,24,73.3278396872054,3,0,Paid,Yes,CA,52.2,No,0,Both,0
STU_938270,Male,18,87.72997496980844,5,0,Paid,Yes,B.Com,58.5,No,0,None,0
STU_339317,Male,23,85.21593345801234,7,1,Scholarship,Yes,B.Com,69.4,No,0,Group 1,0
STU_572565,Female,21,54.54904080411153,8,0,Paid,Yes,Finance,62.7,No,0,Group 1,0
STU_996442,Male,18,68.38917879691016,1,0,Paid,Yes,BBA,61.4,No,0,Group 1,0
STU_878153,Female,23,99.02310181651188,9,0,Paid,Yes,Finance,57.2,Yes,348,Both,0
STU_208855,Male,19,70.35172286628342,1,2,Paid,Yes,CA,55.3,No,0,None,0
STU_295999,Female,18,75.96559652937059,5,0,Paid,No,B.Com,52.1,No,0,Group 1,0
STU_310297,Female,19,75.0225055479245,5,0,Unpaid,Yes,CA,70.4,No,0,Group 1,0
STU_693973,Male,21,68.77321999726122,9,0,Paid,Yes,CA,75.7,No,0,Both,0
STU_108089,Male,17,75.25585630671237,4,0,Paid,Yes,CA,65.0,Yes,138,None,0
STU_617080,Male,22,93.12218168126394,7,0,Paid,No,B.Com,56.9,Yes,119,Both,0
STU_410952,Female,23,83.72968001093156,3,0,Paid,Yes,BBA,49.3,Yes,494,Group 1,0
STU_446533,Male,23,73.03361014486568,8,0,Paid,Yes,CA,39.2,No,0,None,1
STU_128756,Male,24,71.662375121303,3,0,Scholarship,Yes,CA,61.4,Yes,267,Both,0
STU_291495,Female,21,48.106926599239344,9,0,Paid,Yes,B.Com,50.0,Yes,183,Group 1,0
STU_512779,Female,21,64.01839044254969,6,0,Paid,Yes,B.Com,41.6,Yes,257,Both,1
STU_278090,Male,21,73.25391996052913,6,0,Paid,Yes,Finance,50.3,No,0,Group 1,0
STU_436464,Female,22,36.129135793754855,5,0,Paid,Yes,Finance,68.0,No,0,None,1
STU_220586,Male,19,74.83129141855704,6,0,Paid,Yes,Finance,62.7,Yes,372,Group 1,0
STU_652649,Male,18,60.584679417703214,1,1,Paid,No,BBA,77.6,No,0,Both,1
STU_728747,Female,24,75.40179328345366,2,0,Paid,Yes,B.Com,72.3,Yes,205,Group 1,0
STU_302273,Male,22,63.11922730948346,9,0,Paid,No,B.Com,65.0,Yes,104,Group 1,1
STU_600136,Male,19,84.82355602250605,6,0,Unpaid,No,CA,40.7,Yes,297,Both,1
STU_740723,Male,22,87.00276420205633,5,0,Paid,Yes,CA,70.4,No,0,Group 1,0
STU_754446,Male,22,65.54277750614189,2,1,Paid,Yes,BBA,69.0,No,0,Both,0
STU_841107,Female,19,57.31839914673618,8,0,Paid,Yes,Finance,40.2,Yes,303,Both,1
STU_823005,Male,19,68.26381530145979,2,0,Paid,Yes,Finance,78.2,No,0,None,0
STU_624356,Male,19,82.42360517413826,7,0,Paid,Yes,BBA,63.8,Yes,242,Group 1,0
STU_605347,Male,17,64.66270649231717,1,1,Paid,Yes,BBA,59.2,Yes,323,Both,1
STU_232411,Female,23,62.60215706340709,1,0,Unpaid,No,BBA,50.3,Yes,235,Both,1
STU_309703,Male,22,63.498487243715175,4,0,Paid,Yes,CA,61.7,No,0,Both,1
STU_525202,Male,19,92.53234404419908,2,0,Paid,Yes,BBA,78.7,No,0,None,0
STU_808509,Male,20,88.83877393571342,8,0,Paid,Yes,CA,66.2,Yes,262,None,0
STU_384306,Female,20,87.9569178582222,4,0,Unpaid,Yes,CA,66.1,Yes,115,Group 1,0
